# offset: 544275.825 
1 1 3280.0 
2 2 3680.0 
3 3 1640.0 
4 4 -80.0 
5 5 210.0 
6 6 1840.0 
7 7 -240.0 
8 8 840.0 
9 9 -315.0 
10 10 -80.0 
11 11 200.0 
12 12 465.025 
13 13 400.0 
14 14 800.0 
15 15 900.0 
16 16 440.0 
17 17 -317.5 
18 18 3680.0 
19 19 840.0 
20 20 210.0 
21 21 -4040.0 
22 22 3040.0 
23 23 800.0 
24 24 460.0 
25 25 820.0 
26 26 -4500.0 
27 27 90.0 
28 28 1600.0 
29 29 250.0 
30 30 1200.0 
31 31 -305.0 
32 32 840.0 
33 33 107.5 
34 34 -2272.5 
35 35 -125.0 
36 36 3360.0 
37 37 590.0 
38 38 440.0 
39 39 -10500.0 
40 40 -5250.0 
41 41 1080.0 
42 42 2665.0 
43 43 -2520.0 
44 44 900.0 
45 45 -2677.5 
46 46 -5375.0 
47 47 -10500.0 
48 48 860.0 
49 49 860.0 
50 50 3360.0 
51 51 100.0 
52 52 -10500.0 
53 53 860.05 
54 54 675.0 
55 55 200.0 
56 56 107.5 
57 57 105.0 
58 58 135.0 
59 59 40.0 
60 60 945.0 
61 61 100.0 
62 62 800.0 
63 63 390.0 
64 64 100.0 
65 65 -45.0 
66 66 200.0 
67 67 2600.0 
68 68 800.0 
69 69 1600.0 
70 70 105.0 
71 71 -5500.0 
72 72 800.0 
73 73 840.0 
74 74 105.0 
75 75 112.5 
76 76 -320.0 
77 77 325.0 
78 78 100.0 
79 79 200.0 
80 80 295.0 
81 81 1600.0 
82 82 2665.0 
83 83 147.5 
84 84 3280.0 
85 85 900.0 
86 86 820.0 
87 87 2625.0 
88 88 1920.0 
89 89 400.0 
90 90 195.0 
91 91 205.0 
92 92 400.0 
93 93 150.0 
94 94 105.0 
95 95 2790.0 
96 96 800.0 
97 97 1180.0 
98 98 820.0 
99 99 1680.0 
100 100 900.0 
101 101 400.0 
102 102 1640.0 
103 103 1680.0 
104 104 800.0 
105 105 900.0 
106 106 215.0125 
107 107 125.0 
108 108 1755.1125000000002 
109 109 1640.0 
110 110 210.0 
111 111 400.0 
112 112 210.0 
113 113 800.0 
114 114 3120.0 
115 115 200.0 
116 116 3360.0 
117 117 240.0 
118 118 -60.0 
119 119 900.0 
120 120 300.0 
121 121 420.0 
122 122 102.5 
123 123 2415.0 
124 124 3280.0 
125 125 585.0 
126 126 -4500.0 
127 127 920.0 
128 128 20.0 
129 129 -2440.0 
130 130 650.0 
131 131 900.0 
132 132 2755.0 
133 133 210.0 
134 134 107.5 
135 135 3280.0 
136 136 410.0 
137 137 -5.0 
138 138 220.0 
139 139 215.0 
140 140 3560.2 
141 141 -180.0 
142 142 3520.0 
143 143 1920.0 
144 144 -80.0 
145 145 222.5125 
146 146 2665.0 
147 147 200.0 
148 148 -380.0 
149 149 -5125.0 
150 150 1340.0 
151 151 1640.0 
152 152 1600.0 
153 153 -4040.0 
154 154 205.0 
155 155 -20.0 
156 156 -5250.0 
157 157 1600.0 
158 158 3120.0 
159 159 2700.0 
160 160 800.0 
161 161 -95.0 
162 162 167.5 
163 163 1507.5 
164 164 -4875.0 
165 165 800.0 
166 166 -5625.0 
167 167 3120.2 
168 168 40.0 
169 169 860.0 
170 170 500.0 
171 171 420.0 
172 172 -1800.0 
173 173 1912.6125 
174 174 840.0 
175 175 3400.2 
176 176 400.0 
177 177 2340.0 
178 178 -2380.0 
179 179 -615.0 
180 180 2730.0 
181 181 3440.0 
182 182 230.0 
183 183 -250.0 
184 184 200.0 
185 185 480.0 
186 186 -7375.0 
187 187 400.0 
188 188 900.0 
189 189 -20.0 
190 190 -635.0 
191 191 -1350.0 
192 192 107.5 
193 193 800.0 
194 194 1720.0 
195 195 445.025 
196 196 800.0 
197 197 2560.0 
198 198 400.0 
199 199 3520.0 
200 200 1200.0 
201 201 3280.0 
202 202 110.0 
203 203 1640.0 
204 204 -5375.0 
205 205 3680.0 
206 206 1640.0 
207 207 1600.0 
208 208 1760.0 
209 209 1780.1 
210 210 2360.0 
211 211 -505.0 
212 212 -10.0 
213 213 800.0 
214 214 -20.0 
215 215 -40.0 
216 216 -7375.0 
217 217 800.0 
218 218 900.0 
219 219 2755.0 
220 220 440.0 
221 221 1680.0 
222 222 -5375.0 
223 223 820.0 
224 224 100.0 
225 225 1600.0 
226 226 1507.5 
227 227 1680.0 
228 228 800.0 
229 229 360.0 
230 230 900.0 
231 231 400.0 
232 232 215.0 
233 233 430.0 
234 234 220.0 
235 235 190.0 
236 236 80.0 
237 237 840.0 
238 238 210.0 
239 239 1180.0 
240 240 900.0 
241 241 3840.0 
242 242 240.0 
243 243 430.0 
244 244 420.0 
245 245 800.0 
246 246 420.0 
247 247 -320.0 
248 248 -5750.0 
249 249 -2540.0 
250 250 200.0 
251 251 180.11249999999995 
252 252 200.0 
253 253 62.5 
254 254 400.0 
255 255 2530.0 
256 256 2625.0 
257 257 400.0 
258 258 920.0 
259 259 2400.0 
260 260 200.0 
261 261 400.0 
262 262 880.0 
263 263 75.0 
264 264 215.0 
265 265 430.0 
266 266 400.0 
267 267 1180.0 
268 268 900.0 
269 269 3040.0 
270 270 480.0 
271 271 100.0 
272 272 400.0 
273 273 210.0 
274 274 780.05 
275 275 100.0 
276 276 80.0 
277 277 -900.0 
278 278 200.0 
279 279 -5080.0 
280 280 100.0 
281 281 -40.0 
282 282 900.0 
283 283 200.0 
284 284 410.0 
