# offset: 927222.225 
1 1 3510.0 
2 2 840.0 
3 3 430.0 
4 4 -3600.0 
5 5 215.0 
6 6 1330.05 
7 7 -432.5 
8 8 3280.0 
9 9 295.0 
10 10 400.0 
11 11 1600.0 
12 12 200.0 
13 13 2475.0 
14 14 200.0 
15 15 190.0 
16 16 820.0 
17 17 320.0 
18 18 420.0 
19 19 400.0 
20 20 900.0 
21 21 200.0 
22 22 205.0 
23 23 200.0 
24 24 900.0 
25 25 1560.0 
26 26 -865.0 
27 27 -4500.0 
28 28 -5375.0 
29 29 102.5 
30 30 -780.0 
31 31 215.0 
32 32 -3125.0 
33 33 100.0 
34 34 -40.0 
35 35 102.5 
36 36 -3400.0 
37 37 800.0 
38 38 -10500.0 
39 39 315.0125 
40 40 820.0 
41 41 2700.0 
42 42 125.0 
43 43 800.0 
44 44 560.025 
45 45 -1560.0 
46 46 860.0 
47 47 107.5 
48 48 200.0 
49 49 2730.0 
50 50 3840.0 
51 51 1600.0 
52 52 390.0 
53 53 422.5 
54 54 1125.0 
55 55 -40.0 
56 56 -6400.0 
57 57 210.0 
58 58 2700.0 
59 59 3640.0 
60 60 100.0 
61 61 400.0 
62 62 860.0 
63 63 -5500.0 
64 64 2580.0 
65 65 -10500.0 
66 66 800.0 
67 67 -850.0 
68 68 2560.1 
69 69 900.0 
70 70 105.0 
71 71 215.0 
72 72 800.0 
73 73 -5000.0 
74 74 110.0 
75 75 240.0 
76 76 3120.0 
77 77 800.0 
78 78 -1540.0 
79 79 800.0 
80 80 2625.0 
81 81 102.5 
82 82 -3622.5 
83 83 1050.0 
84 84 230.0 
85 85 430.0 
86 86 400.0 
87 87 4005.0 
88 88 1120.05 
89 89 3200.0 
90 90 3300.0 
91 91 890.0 
92 92 250.0 
93 93 1000.0 
94 94 1600.0 
95 95 2665.0 
96 96 180.0 
97 97 900.0 
98 98 -5375.0 
99 99 1920.0 
100 100 2580.0 
101 101 1680.0 
102 102 120.0 
103 103 780.0 
104 104 900.0 
105 105 195.0 
106 106 220.0 
107 107 -3825.0 
108 108 1680.0 
109 109 3120.0 
110 110 97.5 
111 111 6240.0 
112 112 2530.0 
113 113 112.5 
114 114 100.0 
115 115 1600.0 
116 116 1720.0 
117 117 -425.0 
118 118 -675.0 
119 119 -337.5 
120 120 2625.0 
121 121 115.0 
122 122 2415.0 
123 123 390.0 
124 124 200.0 
125 125 2530.0 
126 126 107.5 
127 127 200.0 
128 128 2580.0 
129 129 300.0 
130 130 3280.0 
131 131 220.0 
132 132 400.0 
133 133 215.0 
134 134 100.0 
135 135 -232.5 
136 136 1440.0 
137 137 1000.0 
138 138 2280.0 
139 139 780.0 
140 140 -7375.0 
141 141 100.0 
142 142 410.0 
143 143 3520.0 
144 144 1600.0 
145 145 200.0 
146 146 407.5 
147 147 1720.0 
148 148 -160.0 
149 149 480.0 
150 150 880.0 
151 151 -4750.0 
152 152 215.0 
153 153 100.0 
154 154 400.0 
155 155 390.0 
156 156 -7500.0 
157 157 1760.0 
158 158 -3560.0 
159 159 820.0 
160 160 3360.0 
161 161 1640.0 
162 162 800.0 
163 163 920.0 
164 164 -160.0 
165 165 880.0 
166 166 1600.0 
167 167 1680.0 
168 168 1720.0 
169 169 -1755.0 
170 170 400.0 
171 171 3780.0 
172 172 -1610.0 
173 173 380.0 
174 174 6720.0 
175 175 1600.0 
176 176 1180.0 
177 177 -320.0 
178 178 400.0 
179 179 -930.0 
180 180 760.0 
181 181 2530.0 
182 182 150.0 
183 183 900.0 
184 184 -840.0 
185 185 2700.0 
186 186 240.0 
187 187 205.0 
188 188 1200.0 
189 189 1190.05 
190 190 200.0 
191 191 100.0 
192 192 -3720.0 
193 193 -3400.0 
194 194 -10750.0 
195 195 3360.0 
196 196 760.0 
197 197 112.5 
198 198 -1000.0 
199 199 3280.0 
200 200 1600.0 
201 201 960.0 
202 202 1180.0 
203 203 1640.0 
204 204 220.0 
205 205 400.0 
206 206 -3125.0 
207 207 112.5 
208 208 780.0 
209 209 20.0 
210 210 900.0 
211 211 225.0 
212 212 -3000.0 
213 213 590.0 
214 214 -5125.0 
215 215 100.0 
216 216 -1560.0 
217 217 420.0 
218 218 840.0 
219 219 1800.0 
220 220 -800.0 
221 221 2665.0 
222 222 900.0 
223 223 -320.0 
224 224 100.0 
225 225 332.5125 
226 226 800.0 
227 227 800.0 
228 228 1180.0 
229 229 -980.0 
